kaykit/halloween-bits-1.0/coffin_decorated	0.2720
kaykit/halloween-bits-1.0/coffin_lid	0.1829
kaykit/halloween-bits-1.0/crypt	0.6587
kaykit/halloween-bits-1.0/fence	0.2159
kaykit/halloween-bits-1.0/fence_broken	0.1744
kaykit/halloween-bits-1.0/fence_gate	0.1005
kaykit/halloween-bits-1.0/fence_gate_left	0.1024
kaykit/halloween-bits-1.0/fence_gate_right	0.1030
kaykit/halloween-bits-1.0/fence_pillar	0.1722
kaykit/halloween-bits-1.0/fence_pillar_broken	0.2544
kaykit/halloween-bits-1.0/fence_seperate	0.0874
kaykit/halloween-bits-1.0/fence_seperate_broken	0.0820
kaykit/halloween-bits-1.0/floor_dirt	0.3509
kaykit/halloween-bits-1.0/floor_dirt_grave	0.3941
kaykit/halloween-bits-1.0/floor_dirt_small	0.4326
kaykit/halloween-bits-1.0/gravemarker_A	0.1762
kaykit/halloween-bits-1.0/gravemarker_B	0.1773
kaykit/halloween-bits-1.0/gravestone	0.5155
kaykit/halloween-bits-1.0/grave_A	0.4499
kaykit/halloween-bits-1.0/grave_A_destroyed	0.4863
kaykit/halloween-bits-1.0/grave_B	0.3922
kaykit/halloween-bits-1.0/haybale	0.3671
kaykit/halloween-bits-1.0/lantern_hanging	0.1997
kaykit/halloween-bits-1.0/lantern_standing	0.4081
